,predict,true
280,474.52032611465853,466.27
281,466.73134111312174,476.57
282,476.01833750697057,480.88
283,480.60785601470417,483.5
284,483.3381747914983,488.9
285,488.588975848531,500.77
286,500.09051905817006,496.04
287,496.2662915429982,481.11
288,481.95547429019274,489.9
289,489.455120734343,488.3
290,488.3647261120548,492.79
291,492.54198532381304,494.17
292,494.078783963184,495.22
293,495.1560614857389,495.22
294,495.2164177186042,481.68
295,482.4384538898944,475.69
296,476.06678235016983,479.98
297,479.7612357186666,490.97
298,490.34419721629433,522.53
299,520.7564748284734,531.4
300,530.8217955559115,543.5
301,542.813891417542,548.22
302,547.9282032968613,547.1
303,547.1447230937312,563.82
304,562.9191803128787,560.53
305,560.6591808955874,571.07
306,570.5064995517934,594.91
307,593.601274818772,596.54
308,596.3829693155428,598.73
309,598.6044864144762,613.62
310,612.8181946301885,616.17
311,615.9914205607577,610.31
312,610.6130847620435,624.65
313,623.8991280181033,627.74
314,627.5349811643433,615.27
315,615.926226077462,630.27
316,629.4979864843581,661.6
317,659.8996027589066,693.32
318,691.6237039534072,682.23
319,682.7126675586111,700.99
320,700.043837980408,696.41
321,696.5984568560572,721.33
322,720.0433785635397,722.48
323,722.3536660454901,721.28
324,721.3357405355421,739.0
325,738.0823779870612,726.58
326,727.1816442462338,726.13
327,726.1849866392614,694.52
328,696.1733037568839,674.72
329,675.8101326586227,785.38
330,779.2742244144965,788.17
331,787.7004604375641,790.92
332,790.746617976532,787.01
333,787.2114083920457,776.63
334,777.1996658975784,791.12
335,790.3669227270555,822.79
336,821.0625343729282,852.37
337,850.7654543774714,859.64
338,859.190048867298,887.0
339,885.6025272209989,926.69
340,924.7171680389113,875.28
341,877.8422140388346,857.74
342,858.7457012448957,919.13
343,915.9457423577301,908.88
344,909.2559990437547,879.44
345,881.0305814281542,878.365
346,878.506549321193,884.55
347,884.228220147783,893.98
348,893.4618296293334,903.72
349,903.176976502115,914.35
350,913.761088554972,942.89
351,941.3733646737207,950.02
352,949.5746007482137,925.61
353,926.8572462006318,902.5
354,903.7405652351526,903.56
355,903.5691940478664,903.63
356,903.6269003251628,894.52
357,894.9842407191242,889.64
358,889.9119024902468,859.05
359,860.6099714538695,880.08
360,879.0755520827558,871.33
361,871.7320583523209,853.54
362,854.4806180282377,870.39
363,869.5591088362959,906.16
364,904.2854425882367,881.86
365,883.0410270016504,860.01
366,861.2048905422465,874.15
367,873.4710384768878,840.35
368,842.1124830380188,846.71
369,846.4644929194408,762.0
370,766.5562551249787,795.18
371,793.5321407448844,824.23
372,822.4818209495711,796.77
373,798.2717575406815,826.32
374,824.6464281974978,877.35
375,874.3408397574384,877.57
376,877.3873643168982,864.02
377,864.7820212564712,830.41
378,832.3407827563801,858.17
379,856.679290528221,887.89
380,886.128811779395,921.4
381,919.4847549358709,905.54
382,906.309804852484,904.12
383,904.241047793234,887.47
384,888.3958208433705,898.78
385,898.203707408392,903.99
386,903.6693225237372,913.56
387,913.012980319027,946.3
388,944.4795875119733,943.59
389,943.6386071825974,924.79
390,925.8226438284829,947.8
391,946.5802714096644,953.86
392,953.4580603734073,949.5
393,949.7189288973601,1037.99
394,1033.0573972336872,1064.69
395,1063.1020280167534,1139.01
396,1135.512516197741,1148.25
397,1147.6893474406875,1105.0
398,1106.9487466078103,1096.33
399,1096.8053691980951,1150.0
400,1147.550092483962,1164.37
401,1163.6247652718716,1224.4
402,1221.8175765594453,1209.98
403,1210.4947580064393,1208.88
404,1208.9506274203645,121.79
405,165.31942559284363,120.91
406,121.1034721671057,125.2
407,125.14666721322892,129.61
408,129.55191884737587,131.88
409,131.8497185978469,130.98
410,130.99130097787892,135.58
411,135.52031139240728,130.78
412,130.8416493716788,126.57
413,126.62552452076943,118.11
414,118.22056267455869,126.09
415,125.98760431511198,126.4
416,126.39463488640618,123.99
417,124.02130788258457,123.54
418,123.54626499725399,124.3
419,124.2901894599529,122.67
420,122.69108818990183,128.28
421,128.2072273398683,125.83
422,125.86097059275454,128.2
423,128.16951944334068,131.38
424,131.33817637786996,134.91
425,134.8634918801351,127.4
426,127.49729369766914,129.24
427,129.2172701064961,128.44
428,128.45013868623323,126.36
429,126.3872618412799,117.99
430,118.09944264840276,121.09
431,121.05098265112896,117.93
432,117.97073624945473,123.54
433,123.46725415501031,122.59
434,122.60146095078478,114.25
435,114.35907812174153,112.28
436,112.30713329405226,113.06
437,113.05017352654755,111.59
438,111.60905920376831,103.73
439,103.83279246238753,117.02
440,116.84718961472545,109.21
441,109.31050319409644,107.27
442,107.29683644340885,100.45
443,100.53999525311536,104.25
444,104.20118326853462,98.91
445,98.97968047846939,104.97
446,104.8910074088551,104.75
447,104.7518594791495,109.02
448,108.96371380436487,116.14
449,116.04548686231291,118.08
450,118.05322214633719,122.86
451,122.79675943658798,124.58
452,124.55654746008206,130.0
453,129.92843908341874,127.25
454,127.28523290843643,128.5
455,128.48401830749197,123.74
456,123.80242808633766,129.37
457,129.2966529577167,126.46
458,126.49739465387923,128.3
459,128.2762315275302,125.61
460,125.645163109309,117.59
461,117.69613740267188,119.37
462,119.34793255893305,108.0
463,108.14972651357363,106.21
464,106.23556748842357,107.21
465,107.19715396234491,102.83
466,102.88758297425939,106.47
467,106.42273340409496,108.1
468,108.07787567003692,116.91
469,116.79357278088037,119.14
470,119.1090973341277,119.1
471,119.10011981483471,116.78
472,116.81055792221929,115.59
473,115.60607375088132,113.37
474,113.3994437822771,117.87
475,117.81110813192802,116.0
476,116.02386619988212,116.26
477,116.25688822202619,120.87
478,120.80921078386855,123.51
479,123.47442973295156,124.04
480,124.03255167548899,121.4
481,121.43467207178156,121.44
482,121.43992982821477,117.0
483,117.05847586156837,118.85
484,118.82639705314259,122.85
485,122.79700529650778,124.92
486,124.89204861363633,127.72
487,127.6827766216977,132.89
488,132.82150250700136,132.65
489,132.6522560655656,134.81
490,134.7816146959546,134.8
491,134.79975814099038,138.07
492,138.0269800303774,131.6
493,131.6846220856738,135.72
494,135.6668099724082,136.93
495,136.91335334764005,138.0
496,137.98568064426777,143.71
497,143.63458786230956,143.59
498,143.5905873959123,139.56
499,139.61309975986245,140.41
500,140.39950015317933,141.54
501,141.52497334797957,140.52
502,140.53324166601564,141.25
503,141.24055560471217,139.335
504,139.36011008333472,132.76
505,132.84692513164697,135.4
506,135.36635178214337,136.05
507,136.04099033171818,139.91
508,139.8590169829421,145.61
509,145.5342905466196,148.88
510,148.8359917428757,147.63
511,147.64586625030333,145.26
512,145.2913852987412,148.29
513,148.25054212564027,146.27
